x;y
122;-120
122;-117
122;-114
122;-112
122;-109
122;-104
122;-104
122;-104
122;-104
122;-104
122;-104
122;-104
122;-104
122;-104
122;-104
119;-104
117;-104
115;-104
114;-104
112;-104
109;-104
107;-104
105;-104
103;-104
100;-104
99;-102
99;-99
99;-96
99;-89
99;-86
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
99;-84
98;-84
96;-84
94;-84
91;-84
89;-84
87;-84
85;-84
81;-84
79;-84
77;-84
75;-82
72;-75
70;-72
69;-69
67;-65
66;-64
66;-64
66;-64
66;-64
66;-64
64;-64
63;-64
59;-64
59;-64
56;-64
53;-64
49;-64
49;-64
44;-64
42;-64
42;-60
42;-53
42;-49
42;-46
42;-38
42;-38
42;-34
42;-32
42;-30
42;-26
42;-25
42;-25
42;-25
42;-25
41;-25
39;-25
36;-25
36;-25
32;-25
30;-25
29;-25
25;-25
24;-25
22;-25
21;-24
21;-19
21;-14
21;-10
21;-5
21;0
21;8
21;8
21;8
21;8
21;8
21;8
21;8
21;8
21;8
19;8
17;8
14;8
12;8
10;8
7;8
6;8
4;8
3;8
0;8
-1;8
-3;8
-5;8
-8;8
-8;8
-12;8
-13;8
-17;8
-17;8
-20;8
-23;8
-23;8
-25;8
-29;8
-31;8
-33;8
-35;8
-39;8
-40;8
-42;8
-45;8
-47;4
-49;1
-51;-2
-54;-9
-56;-12
-56;-11
-56;-7
-56;-4
-56;3
-56;6
-56;1
-56;-1
-56;-5
-56;-8
-56;-12
-56;-8
-56;-5
-56;-1
-56;2
-56;5
-56;12
-56;16
-56;23
-56;23
-56;31
-56;34
-56;38
-56;45
-56;49
-56;52
-58;52
-61;52
-62;52
-64;52
-65;52
-69;52
-71;52
-75;52
-75;52
-77;52
-77;59
-77;62
-77;70
-77;73
-77;77
-77;81
-77;84
-77;92
-77;95
-77;97
-77;97
-77;97
-77;97
-77;97
-78;97
-80;97
-84;97
-86;97
-90;97
-92;99
-94;101
-96;103
-99;104
-101;106
-103;111
-103;114
-103;118
-103;124
-103;127
