x;y
-117;-120
-116;-120
-107;-120
-102;-120
-98;-120
-93;-120
-88;-120
-79;-120
-74;-120
-69;-120
-60;-120
-57;-120
-55;-120
-52;-120
-50;-120
-45;-120
-41;-120
-38;-120
-32;-120
-28;-120
-25;-120
-22;-120
-18;-120
-11;-120
-7;-120
-3;-120
0;-120
7;-120
10;-120
14;-120
18;-120
21;-120
30;-120
35;-120
44;-120
49;-120
53;-120
57;-120
61;-120
68;-120
72;-120
75;-120
79;-120
82;-120
89;-120
92;-120
98;-120
98;-120
103;-120
105;-120
108;-120
113;-120
114;-120
118;-120
119;-120
121;-120
